"RegionNumber","RegionName","countyfips","county","year","totalPopulation","netMigration","netMigrationRate","RUCC_2013","rucc_short","rucc_desc","econdep","econdep_factor"
104,"Eastern Plains",63,"Kit Carson County",2006,7946,-58,-0.0072992700729927,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2007,7835,-123,-0.015698787492023,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2008,8042,173,0.0215120616761999,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2009,8269,201,0.0243076550973516,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2010,8267,-29,-0.00350792306761824,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2011,8181,-108,-0.0132013201320132,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2012,8083,-122,-0.0150934059136459,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2013,8022,-68,-0.00847668910496136,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
104,"Eastern Plains",63,"Kit Carson County",2014,7818,-220,-0.0281401893067281,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
106,"Central Mountains",65,"Lake County",1985,6789,-455,-0.0670201797024599,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1986,6450,-398,-0.0617054263565891,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1987,6045,-462,-0.0764267990074442,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1988,5750,-344,-0.0598260869565217,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1989,5896,84,0.014246947082768,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1990,6035,85,0.0140845070422535,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1991,6141,35,0.0056993974922651,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1992,6209,-17,-0.00273796102431954,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1993,6271,-15,-0.00239196300430553,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1994,6380,56,0.00877742946708464,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1995,7143,701,0.0981380372392552,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1996,7554,324,0.0428911834789516,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1997,7860,243,0.0309160305343511,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1998,7835,-110,-0.0140395660497766,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",1999,7822,-94,-0.0120173868575812,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2000,7940,14,0.0017632241813602,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2001,7821,-210,-0.0268507863444572,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2002,7726,-188,-0.0243334196220554,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2003,7520,-288,-0.0382978723404255,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2004,7416,-183,-0.0246763754045307,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2005,7284,-221,-0.0303404722679846,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2006,7217,-151,-0.0209228211168075,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2007,7271,-12,-0.00165039196809242,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2008,7269,-85,-0.011693492915119,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2009,7174,-178,-0.0248118204627823,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2010,7282,38,0.0052183466080747,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2011,7384,39,0.00528169014084507,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2012,7289,-127,-0.0174235148854438,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2013,7306,-28,-0.00383246646591842,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
106,"Central Mountains",65,"Lake County",2014,7349,6,0.00081643761055926,6,"Rural Adjacent","Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",6,"Nonspecialized"
103,"Western Slope",67,"La Plata County",1985,31393,-47,-0.00149714904596566,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1986,30790,-859,-0.0278986683988308,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1987,30916,-168,-0.00543407944106611,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1988,31179,3,9.62186086789185e-05,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1989,31809,401,0.0126064950171335,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1990,32466,399,0.0122897800776197,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1991,33411,726,0.0217293705665799,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1992,34429,784,0.0227715007697,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1993,35598,954,0.0267992583853025,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1994,36906,1124,0.0304557524521758,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1995,38760,1597,0.0412022703818369,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1996,39704,788,0.0198468668144268,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1997,40318,398,0.00987152140483159,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1998,41173,667,0.0161999368518204,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",1999,42757,1408,0.0329302804219192,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2000,44578,1625,0.0364529588586298,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2001,45645,810,0.0177456457443313,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2002,46089,232,0.0050337390700601,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2003,46447,150,0.00322948737270437,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2004,46926,232,0.00494395431104292,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2005,47713,531,0.0111290423993461,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2006,48408,433,0.00894480251198149,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2007,49146,421,0.00856631261954177,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2008,50073,598,0.0119425638567691,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2009,50759,368,0.00724994582241573,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2010,51441,363,0.00705662798157112,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2011,51886,148,0.00285240720040088,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2012,52444,354,0.00675005720387461,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2013,53407,783,0.0146609994944483,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
103,"Western Slope",67,"La Plata County",2014,54014,355,0.00657237012626356,4,"Rural Adjacent","Nonmetro - Urban population of 20,000 or more, adjacent to a metro area                                                                                                                                 ",5,"Services"
102,"Front Range",69,"Larimer County",1985,170724,2437,0.0142745015346407,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1986,174980,2557,0.0146130986398446,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1987,178151,1526,0.0085657672423955,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1988,180220,288,0.00159804683165021,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1989,183598,1755,0.00955892765716402,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1990,187081,1738,0.00929009359582213,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1991,193542,4852,0.0250694939599673,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1992,199666,4508,0.0225777047669608,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1993,206844,5667,0.0273974589545745,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1994,214936,6443,0.0299763650575055,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1995,221622,5169,0.0233234967647616,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1996,227248,4051,0.0178263395057382,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1997,232796,4066,0.017465935840822,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1998,239080,4773,0.0199640287769784,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",1999,246156,5515,0.0224044914606997,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2000,253088,5133,0.0202814831204956,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2001,260911,6035,0.0231304927733978,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2002,266171,3487,0.0131006007416285,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2003,268146,148,0.000551938123261208,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2004,273269,3174,0.0116149288796021,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2005,275873,816,0.00295788279389429,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2006,281027,3183,0.0113263138417305,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2007,286754,3742,0.0130495128228377,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2008,292394,3902,0.0133450070794886,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2009,297502,3206,0.0107763981418612,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2010,300532,1470,0.00489132604847404,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2011,305066,3082,0.0101027318678581,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2012,310611,4009,0.0129068191403395,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2013,316154,4158,0.0131518184176066,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
102,"Front Range",69,"Larimer County",2014,323863,6204,0.0191562481666631,2,"Metro","Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1985,14241,-496,-0.0348290148163753,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1986,14113,-120,-0.00850279883795083,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1987,14397,290,0.0201430853650066,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1988,14222,-196,-0.0137814653353959,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1989,13960,-256,-0.0183381088825215,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1990,13772,-214,-0.0155387743247168,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1991,13816,47,0.00340185292414592,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1992,14029,165,0.0117613514862071,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1993,14212,188,0.0132282578103012,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1994,14754,539,0.036532465771994,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1995,14909,196,0.0131464216245221,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1996,14967,81,0.00541190619362598,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1997,15045,113,0.00751080093054171,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1998,15054,-3,-0.000199282582702272,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",1999,15142,110,0.00726456214502708,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2000,15286,117,0.00765406254088709,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2001,15310,68,0.00444154147615937,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2002,15659,361,0.0230538348553547,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2003,16089,424,0.0263534091615389,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2004,15700,-379,-0.024140127388535,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2005,15570,-142,-0.00912010276172126,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2006,15552,-36,-0.00231481481481481,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2007,15525,-52,-0.00334943639291465,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2008,15486,-53,-0.00342244608033062,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2009,15477,-37,-0.00239064418168896,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2010,15407,-48,-0.00311546699552152,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2011,15042,-318,-0.021140805743917,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2012,14965,-63,-0.00420982292014701,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2013,14374,-553,-0.0384722415472381,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
106,"Central Mountains",71,"Las Animas County",2014,14060,-272,-0.0193456614509246,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",6,"Nonspecialized"
104,"Eastern Plains",73,"Lincoln County",1985,4588,92,0.020052310374891,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1986,4431,-190,-0.0428797111261566,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1987,4442,-5,-0.00112561909049977,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1988,4577,116,0.0253441118636662,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1989,4549,-37,-0.00813365574851616,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1990,4714,158,0.0335171828595672,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1991,5430,720,0.132596685082873,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1992,5975,554,0.0927196652719665,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1993,5878,-95,-0.0161619598502892,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1994,5939,54,0.00909243980468092,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1995,5983,50,0.00835701153267591,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
104,"Eastern Plains",73,"Lincoln County",1996,6112,135,0.0220876963350785,8,"Rural Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area                                                                                                               ",4,"Government"
